path,OpenSMT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__023.smt2.slack.smt2,0,1201.2122845620033,0,1201.7445894040284,0,1201.2233200850023,1,168.6750185280107,1,2.9111898130067857
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__012.smt2.slack.smt2,1,587.1466845230025,1,658.0499639289919,0,1201.2368263610115,1,0.3013906730047893,1,0.31560671000625007
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__017.smt2.slack.smt2,0,1201.2289525680098,1,145.11292590899393,0,1201.213949270983,1,0.5413723349920474,1,0.35521937999874353
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__019.smt2.slack.smt2,0,1201.2147730220167,0,1201.7178533269907,0,1201.2438866239972,1,0.31845884598442353,1,0.2571564420068171
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem__032.smt2.slack.smt2,0,1201.2156623990013,0,1201.7423820080003,0,1201.2160691099998,1,1.4637750450056046,0,1201.7128442549874
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/15-vars/cut_lemma_01_002.smt2.slack.smt2,1,0.33126874100707937,1,1.01218046201393,1,0.27393685100832954,1,0.3673293830070179,0,1201.7297432849882
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/15-vars/cut_lemma_01_005.smt2.slack.smt2,1,0.22036912399926223,1,0.7043203130015172,1,0.34105658100452274,1,0.33469243498984724,0,1201.731899306993
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/15-vars/cut_lemma_01_007.smt2.slack.smt2,1,0.280295427000965,1,0.7635242829564959,1,0.3014339490036946,1,7.616978522011777,0,1201.7422445809934
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_01_016.smt2.slack.smt2,1,0.35334430799412075,1,0.881754323025234,1,0.9988378199923318,1,0.28337195998756215,0,1201.721212104996
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_02_016.smt2.slack.smt2,1,0.6851443850027863,1,4.013538634986617,1,1.3023588529904373,1,0.41587331099435687,0,1201.715018375995
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_03_001.smt2.slack.smt2,1,2.3422957100265194,1,33.28176182199968,1,11.937411678023636,1,3.493554667016724,0,1201.7334857449896
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_03_013.smt2.slack.smt2,1,20.64402750399313,1,155.33582995802863,1,785.3376497260178,1,1.9222318730026018,0,1201.7432898380066
QF_LIA/20180326-Bromberger/unbd-sage/unbd010v15c/unbd-sage24.smt2,1,0.22463931300444528,1,1.7502310919808224,1,0.23354094300884753,1,0.36222902199369855,1,0.23569039801077452
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage16.smt2,1,28.67870517600386,0,1201.743032555969,0,1201.2134222509922,1,236.21419406900532,1,0.39604532399971504
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage22.smt2,1,4.385253060987452,1,1106.3780835550278,0,1201.2126833279908,1,369.6379773740191,1,20.85771437600488
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage7.smt2,1,2.013891734997742,0,1201.7466945539927,0,1201.2328782070254,1,0.5862913989985827,0,1201.7118806100043
QF_LIA/20180326-Bromberger/unbd-sage/unbd050v55c/unbd-sage1.smt2,1,768.0011167429911,0,1201.7217703940114,0,1201.2126303719997,0,1201.7616450499918,0,1201.7151072749984
QF_LIA/20180326-Bromberger/unbd-sage/unbd050v55c/unbd-sage13.smt2,0,1201.2149735150015,0,1201.741925822047,0,1201.2180478200025,0,1201.7115938930074,0,1201.7110286539973
QF_LIA/20180326-Bromberger/unbd-sage/unbd050v55c/unbd-sage2.smt2,0,1201.2386476089887,0,1201.745869608014,0,1201.2128148679913,1,392.97824332499295,0,1201.7284331310075
QF_LIA/20180326-Bromberger/unbd-sage/unbd050v55c/unbd-sage24.smt2,0,1201.2108075219876,0,1201.7177916390356,0,1201.2363643299905,1,394.9136837130063,0,1201.7278436699999
QF_LIA/20180326-Bromberger/unbd-sage/unbd075v83c/unbd-sage17.smt2,0,1201.2308319520089,0,1201.7192005909747,0,1201.2115490739816,0,1201.7176696099923,0,1201.7421542660013
